instance_pre,instance_post,mean_syn_cnt,cs_weight
EPG(PB08)_L5,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_L5,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_L2,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_L5,0.0,1.375
EPG(PB08)_L6,PEN_b(PB06b)_L6,14.5,22.0
EPG(PB08)_L6,PEN_b(PB06b)_L7,34.333333333333336,24.125
EPG(PB08)_L6,PEN_b(PB06b)_L8,4.5,4.375
EPG(PB08)_L6,PEN_b(PB06b)_L9,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_R2,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_R3,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_R4,7.5,5.625
EPG(PB08)_L6,PEN_b(PB06b)_R5,38.666666666666664,28.0
EPG(PB08)_L6,PEN_b(PB06b)_R6,0.0,0.125
EPG(PB08)_L6,PEN_b(PB06b)_R7,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_L6,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_L2,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_L5,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_L6,2.0,1.375
EPG(PB08)_L7,PEN_b(PB06b)_L7,20.333333333333332,22.0
EPG(PB08)_L7,PEN_b(PB06b)_L8,21.666666666666668,24.125
EPG(PB08)_L7,PEN_b(PB06b)_L9,4.4,4.375
EPG(PB08)_L7,PEN_b(PB06b)_R2,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_R3,9.333333333333334,5.625
EPG(PB08)_L7,PEN_b(PB06b)_R4,22.5,28.0
EPG(PB08)_L7,PEN_b(PB06b)_R5,0.0,0.125
EPG(PB08)_L7,PEN_b(PB06b)_R6,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_R7,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_L7,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_L2,4.666666666666667,4.375
EPG(PB08)_L8,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_L5,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_L6,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_L7,0.0,1.375
EPG(PB08)_L8,PEN_b(PB06b)_L8,19.5,22.0
EPG(PB08)_L8,PEN_b(PB06b)_L9,17.6,24.125
EPG(PB08)_L8,PEN_b(PB06b)_R2,10.0,5.625
EPG(PB08)_L8,PEN_b(PB06b)_R3,26.75,28.0
EPG(PB08)_L8,PEN_b(PB06b)_R4,0.0,0.125
EPG(PB08)_L8,PEN_b(PB06b)_R5,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_R6,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_R7,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_L8,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_L2,41.5,25.5
EPG(PB08)_R1,PEN_b(PB06b)_L3,0.0,0.375
EPG(PB08)_R1,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_L5,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_L6,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_L7,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_L8,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_L9,3.3333333333333335,6.125
EPG(PB08)_R1,PEN_b(PB06b)_R2,27.333333333333332,25.0
EPG(PB08)_R1,PEN_b(PB06b)_R3,7.0,4.875
EPG(PB08)_R1,PEN_b(PB06b)_R4,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_R5,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_R6,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_R7,0.0,0.0
EPG(PB08)_R1,PEN_b(PB06b)_R8,0.0,1.25
EPG(PB08)_R1,PEN_b(PB06b)_R9,0.0,26.375
EPG(PB08)_R2,PEN_b(PB06b)_L2,0.0,0.375
EPG(PB08)_R2,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_L5,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_L6,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_L7,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_L8,8.0,6.125
EPG(PB08)_R2,PEN_b(PB06b)_L9,20.5,25.5
EPG(PB08)_R2,PEN_b(PB06b)_R2,22.0,26.375
EPG(PB08)_R2,PEN_b(PB06b)_R3,36.5,25.0
EPG(PB08)_R2,PEN_b(PB06b)_R4,3.3333333333333335,4.875
EPG(PB08)_R2,PEN_b(PB06b)_R5,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_R6,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_R7,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_R2,PEN_b(PB06b)_R9,0.0,1.25
EPG(PB08)_R3,PEN_b(PB06b)_L2,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_L5,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_L6,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_L7,11.0,6.125
EPG(PB08)_R3,PEN_b(PB06b)_L8,26.333333333333332,25.5
EPG(PB08)_R3,PEN_b(PB06b)_L9,2.0,0.375
EPG(PB08)_R3,PEN_b(PB06b)_R2,6.0,1.25
EPG(PB08)_R3,PEN_b(PB06b)_R3,40.0,26.375
EPG(PB08)_R3,PEN_b(PB06b)_R4,28.0,25.0
EPG(PB08)_R3,PEN_b(PB06b)_R5,4.5,4.875
EPG(PB08)_R3,PEN_b(PB06b)_R6,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_R7,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_R3,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_L2,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_L5,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_L6,1.5,6.125
EPG(PB08)_R4,PEN_b(PB06b)_L7,31.0,25.5
EPG(PB08)_R4,PEN_b(PB06b)_L8,0.0,0.375
EPG(PB08)_R4,PEN_b(PB06b)_L9,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_R2,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_R3,0.0,1.25
EPG(PB08)_R4,PEN_b(PB06b)_R4,17.333333333333332,26.375
EPG(PB08)_R4,PEN_b(PB06b)_R5,28.0,25.0
EPG(PB08)_R4,PEN_b(PB06b)_R6,2.75,4.875
EPG(PB08)_R4,PEN_b(PB06b)_R7,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_R4,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_L2,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_L4,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_L5,9.0,6.125
EPG(PB08)_R5,PEN_b(PB06b)_L6,16.666666666666668,25.5
EPG(PB08)_R5,PEN_b(PB06b)_L7,1.0,0.375
EPG(PB08)_R5,PEN_b(PB06b)_L8,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_L9,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_R2,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_R3,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_R4,2.0,1.25
EPG(PB08)_R5,PEN_b(PB06b)_R5,35.666666666666664,26.375
EPG(PB08)_R5,PEN_b(PB06b)_R6,19.833333333333332,25.0
EPG(PB08)_R5,PEN_b(PB06b)_R7,8.0,4.875
EPG(PB08)_R5,PEN_b(PB06b)_R8,0.0,0.0
EPG(PB08)_R5,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_L2,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_L3,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_L4,4.0,6.125
EPG(PB08)_R6,PEN_b(PB06b)_L5,26.333333333333332,25.5
EPG(PB08)_R6,PEN_b(PB06b)_L6,0.0,0.375
EPG(PB08)_R6,PEN_b(PB06b)_L7,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_L8,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_L9,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_R2,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_R3,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_R4,0.0,0.0
EPG(PB08)_R6,PEN_b(PB06b)_R5,1.0,1.25
EPG(PB08)_R6,PEN_b(PB06b)_R6,27.833333333333332,26.375
EPG(PB08)_R6,PEN_b(PB06b)_R7,25.666666666666668,25.0
EPG(PB08)_R6,PEN_b(PB06b)_R8,4.333333333333333,4.875
EPG(PB08)_R6,PEN_b(PB06b)_R9,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_L2,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_L3,8.666666666666666,6.125
EPG(PB08)_R7,PEN_b(PB06b)_L4,17.0,25.5
EPG(PB08)_R7,PEN_b(PB06b)_L5,0.0,0.375
EPG(PB08)_R7,PEN_b(PB06b)_L6,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_L7,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_L8,0.0,0.0
