instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_a(PB06a)_L6,PEN_b(PB06b)_R2,0.0,0.0
PEN_a(PB06a)_L6,PEN_b(PB06b)_R3,0.0,0.0
PEN_a(PB06a)_L6,PEN_b(PB06b)_R4,0.0,0.0
PEN_a(PB06a)_L6,PEN_b(PB06b)_R5,1.0,1.25
PEN_a(PB06a)_L6,PEN_b(PB06b)_R6,4.666666666666667,7.375
PEN_a(PB06a)_L6,PEN_b(PB06b)_R7,0.0,0.5
PEN_a(PB06a)_L6,PEN_b(PB06b)_R8,0.0,0.0
PEN_a(PB06a)_L6,PEN_b(PB06b)_R9,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_L2,6.0,6.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_L3,5.0,8.5
PEN_a(PB06a)_L7,PEN_b(PB06b)_L4,5.0,6.75
PEN_a(PB06a)_L7,PEN_b(PB06b)_L5,8.0,9.875
PEN_a(PB06a)_L7,PEN_b(PB06b)_L6,3.0,7.25
PEN_a(PB06a)_L7,PEN_b(PB06b)_L7,7.333333333333333,7.25
PEN_a(PB06a)_L7,PEN_b(PB06b)_L8,2.5,5.25
PEN_a(PB06a)_L7,PEN_b(PB06b)_L9,9.0,11.375
PEN_a(PB06a)_L7,PEN_b(PB06b)_R2,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R3,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R4,0.0,1.25
PEN_a(PB06a)_L7,PEN_b(PB06b)_R5,12.0,7.375
PEN_a(PB06a)_L7,PEN_b(PB06b)_R6,0.0,0.5
PEN_a(PB06a)_L7,PEN_b(PB06b)_R7,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R8,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R9,0.0,0.0
PEN_a(PB06a)_L8,PEN_b(PB06b)_L2,10.0,11.375
PEN_a(PB06a)_L8,PEN_b(PB06b)_L3,4.0,6.0
PEN_a(PB06a)_L8,PEN_b(PB06b)_L4,10.0,8.5
PEN_a(PB06a)_L8,PEN_b(PB06b)_L5,9.0,6.75
PEN_a(PB06a)_L8,PEN_b(PB06b)_L6,10.0,9.875
PEN_a(PB06a)_L8,PEN_b(PB06b)_L7,8.0,7.25
PEN_a(PB06a)_L8,PEN_b(PB06b)_L8,9.0,7.25
PEN_a(PB06a)_L8,PEN_b(PB06b)_L9,7.666666666666667,5.25
PEN_a(PB06a)_L8,PEN_b(PB06b)_R2,0.0,0.0
PEN_a(PB06a)_L8,PEN_b(PB06b)_R3,3.0,1.25
PEN_a(PB06a)_L8,PEN_b(PB06b)_R4,7.5,7.375
PEN_a(PB06a)_L8,PEN_b(PB06b)_R5,2.0,0.5
PEN_a(PB06a)_L8,PEN_b(PB06b)_R6,0.0,0.0
PEN_a(PB06a)_L8,PEN_b(PB06b)_R7,0.0,0.0
PEN_a(PB06a)_L8,PEN_b(PB06b)_R8,0.0,0.0
PEN_a(PB06a)_L8,PEN_b(PB06b)_R9,0.0,0.0
PEN_a(PB06a)_L9,PEN_b(PB06b)_L2,7.0,5.25
PEN_a(PB06a)_L9,PEN_b(PB06b)_L3,17.0,11.375
PEN_a(PB06a)_L9,PEN_b(PB06b)_L4,8.0,6.0
PEN_a(PB06a)_L9,PEN_b(PB06b)_L5,10.0,8.5
PEN_a(PB06a)_L9,PEN_b(PB06b)_L6,4.5,6.75
PEN_a(PB06a)_L9,PEN_b(PB06b)_L7,16.0,9.875
PEN_a(PB06a)_L9,PEN_b(PB06b)_L8,21.0,7.25
PEN_a(PB06a)_L9,PEN_b(PB06b)_L9,7.5,7.25
PEN_a(PB06a)_L9,PEN_b(PB06b)_R2,2.0,1.25
PEN_a(PB06a)_L9,PEN_b(PB06b)_R3,12.0,7.375
PEN_a(PB06a)_L9,PEN_b(PB06b)_R4,0.0,0.5
PEN_a(PB06a)_L9,PEN_b(PB06b)_R5,0.0,0.0
PEN_a(PB06a)_L9,PEN_b(PB06b)_R6,0.0,0.0
PEN_a(PB06a)_L9,PEN_b(PB06b)_R7,0.0,0.0
PEN_a(PB06a)_L9,PEN_b(PB06b)_R8,0.0,0.0
PEN_a(PB06a)_L9,PEN_b(PB06b)_R9,0.0,0.0
PEN_a(PB06a)_R2,PEN_b(PB06b)_L2,9.0,6.25
PEN_a(PB06a)_R2,PEN_b(PB06b)_L3,0.0,0.125
PEN_a(PB06a)_R2,PEN_b(PB06b)_L4,0.0,0.0
PEN_a(PB06a)_R2,PEN_b(PB06b)_L5,0.0,0.0
PEN_a(PB06a)_R2,PEN_b(PB06b)_L6,0.0,0.0
PEN_a(PB06a)_R2,PEN_b(PB06b)_L7,0.0,0.0
PEN_a(PB06a)_R2,PEN_b(PB06b)_L8,0.0,0.0
PEN_a(PB06a)_R2,PEN_b(PB06b)_L9,0.0,1.5
PEN_a(PB06a)_R2,PEN_b(PB06b)_R2,8.5,8.375
PEN_a(PB06a)_R2,PEN_b(PB06b)_R3,1.0,5.125
PEN_a(PB06a)_R2,PEN_b(PB06b)_R4,4.0,7.75
PEN_a(PB06a)_R2,PEN_b(PB06b)_R5,5.0,6.25
PEN_a(PB06a)_R2,PEN_b(PB06b)_R6,5.0,8.125
PEN_a(PB06a)_R2,PEN_b(PB06b)_R7,8.0,6.5
PEN_a(PB06a)_R2,PEN_b(PB06b)_R8,9.0,8.125
PEN_a(PB06a)_R2,PEN_b(PB06b)_R9,3.3333333333333335,6.75
PEN_a(PB06a)_R3,PEN_b(PB06b)_L2,0.0,0.125
PEN_a(PB06a)_R3,PEN_b(PB06b)_L3,0.0,0.0
PEN_a(PB06a)_R3,PEN_b(PB06b)_L4,0.0,0.0
PEN_a(PB06a)_R3,PEN_b(PB06b)_L5,0.0,0.0
PEN_a(PB06a)_R3,PEN_b(PB06b)_L6,0.0,0.0
PEN_a(PB06a)_R3,PEN_b(PB06b)_L7,0.0,0.0
PEN_a(PB06a)_R3,PEN_b(PB06b)_L8,1.0,1.5
PEN_a(PB06a)_R3,PEN_b(PB06b)_L9,5.0,6.25
PEN_a(PB06a)_R3,PEN_b(PB06b)_R2,3.0,6.75
PEN_a(PB06a)_R3,PEN_b(PB06b)_R3,7.0,8.375
PEN_a(PB06a)_R3,PEN_b(PB06b)_R4,4.5,5.125
PEN_a(PB06a)_R3,PEN_b(PB06b)_R5,9.0,7.75
PEN_a(PB06a)_R3,PEN_b(PB06b)_R6,4.5,6.25
PEN_a(PB06a)_R3,PEN_b(PB06b)_R7,9.0,8.125
PEN_a(PB06a)_R3,PEN_b(PB06b)_R8,8.0,6.5
PEN_a(PB06a)_R3,PEN_b(PB06b)_R9,4.5,8.125
PEN_a(PB06a)_R4,PEN_b(PB06b)_L2,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L3,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L4,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L5,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L6,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L7,0.0,1.5
PEN_a(PB06a)_R4,PEN_b(PB06b)_L8,9.5,6.25
PEN_a(PB06a)_R4,PEN_b(PB06b)_L9,0.0,0.125
PEN_a(PB06a)_R4,PEN_b(PB06b)_R2,7.0,8.125
PEN_a(PB06a)_R4,PEN_b(PB06b)_R3,4.0,6.75
PEN_a(PB06a)_R4,PEN_b(PB06b)_R4,6.555555555555555,8.375
PEN_a(PB06a)_R4,PEN_b(PB06b)_R5,6.0,5.125
PEN_a(PB06a)_R4,PEN_b(PB06b)_R6,5.5,7.75
PEN_a(PB06a)_R4,PEN_b(PB06b)_R7,5.0,6.25
PEN_a(PB06a)_R4,PEN_b(PB06b)_R8,7.0,8.125
PEN_a(PB06a)_R4,PEN_b(PB06b)_R9,5.0,6.5
PEN_a(PB06a)_R5,PEN_b(PB06b)_L2,0.0,0.0
PEN_a(PB06a)_R5,PEN_b(PB06b)_L3,0.0,0.0
PEN_a(PB06a)_R5,PEN_b(PB06b)_L4,0.0,0.0
PEN_a(PB06a)_R5,PEN_b(PB06b)_L5,0.0,0.0
PEN_a(PB06a)_R5,PEN_b(PB06b)_L6,1.0,1.5
PEN_a(PB06a)_R5,PEN_b(PB06b)_L7,13.0,6.25
PEN_a(PB06a)_R5,PEN_b(PB06b)_L8,0.0,0.125
PEN_a(PB06a)_R5,PEN_b(PB06b)_L9,0.0,0.0
PEN_a(PB06a)_R5,PEN_b(PB06b)_R2,3.0,6.5
PEN_a(PB06a)_R5,PEN_b(PB06b)_R3,6.0,8.125
PEN_a(PB06a)_R5,PEN_b(PB06b)_R4,7.5,6.75
PEN_a(PB06a)_R5,PEN_b(PB06b)_R5,12.0,8.375
PEN_a(PB06a)_R5,PEN_b(PB06b)_R6,3.3333333333333335,5.125
PEN_a(PB06a)_R5,PEN_b(PB06b)_R7,9.0,7.75
PEN_a(PB06a)_R5,PEN_b(PB06b)_R8,6.0,6.25
PEN_a(PB06a)_R5,PEN_b(PB06b)_R9,3.5,8.125
PEN_a(PB06a)_R6,PEN_b(PB06b)_L2,0.0,0.0
PEN_a(PB06a)_R6,PEN_b(PB06b)_L3,0.0,0.0
PEN_a(PB06a)_R6,PEN_b(PB06b)_L4,0.0,0.0
PEN_a(PB06a)_R6,PEN_b(PB06b)_L5,1.0,1.5
PEN_a(PB06a)_R6,PEN_b(PB06b)_L6,3.75,6.25
PEN_a(PB06a)_R6,PEN_b(PB06b)_L7,0.0,0.125
PEN_a(PB06a)_R6,PEN_b(PB06b)_L8,0.0,0.0
PEN_a(PB06a)_R6,PEN_b(PB06b)_L9,0.0,0.0
PEN_a(PB06a)_R6,PEN_b(PB06b)_R2,6.0,8.125
PEN_a(PB06a)_R6,PEN_b(PB06b)_R3,3.0,6.5
PEN_a(PB06a)_R6,PEN_b(PB06b)_R4,5.75,8.125
PEN_a(PB06a)_R6,PEN_b(PB06b)_R5,8.5,6.75
PEN_a(PB06a)_R6,PEN_b(PB06b)_R6,4.625,8.375
PEN_a(PB06a)_R6,PEN_b(PB06b)_R7,3.3333333333333335,5.125
PEN_a(PB06a)_R6,PEN_b(PB06b)_R8,5.5,7.75
PEN_a(PB06a)_R6,PEN_b(PB06b)_R9,5.0,6.25
PEN_a(PB06a)_R7,PEN_b(PB06b)_L2,0.0,0.0
PEN_a(PB06a)_R7,PEN_b(PB06b)_L3,0.0,0.0
PEN_a(PB06a)_R7,PEN_b(PB06b)_L4,1.0,1.5
PEN_a(PB06a)_R7,PEN_b(PB06b)_L5,5.0,6.25
PEN_a(PB06a)_R7,PEN_b(PB06b)_L6,0.0,0.125
PEN_a(PB06a)_R7,PEN_b(PB06b)_L7,0.0,0.0
PEN_a(PB06a)_R7,PEN_b(PB06b)_L8,0.0,0.0
PEN_a(PB06a)_R7,PEN_b(PB06b)_L9,0.0,0.0
PEN_a(PB06a)_R7,PEN_b(PB06b)_R2,13.0,6.25
PEN_a(PB06a)_R7,PEN_b(PB06b)_R3,8.0,8.125
PEN_a(PB06a)_R7,PEN_b(PB06b)_R4,6.0,6.5
PEN_a(PB06a)_R7,PEN_b(PB06b)_R5,20.0,8.125
