instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_a(PB06a)_L6,PEG(PB07)_R8,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L1,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L2,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L3,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L4,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L5,1.0,0.625
PEN_a(PB06a)_L7,PEG(PB07)_L6,3.0,2.125
PEN_a(PB06a)_L7,PEG(PB07)_L7,1.0,0.25
PEN_a(PB06a)_L7,PEG(PB07)_L8,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R1,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R2,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R3,0.0,0.625
PEN_a(PB06a)_L7,PEG(PB07)_R4,1.0,0.875
PEN_a(PB06a)_L7,PEG(PB07)_R5,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R6,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R7,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R8,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_L1,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_L2,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_L3,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_L4,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_L5,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_L6,0.0,0.625
PEN_a(PB06a)_L8,PEG(PB07)_L7,2.0,2.125
PEN_a(PB06a)_L8,PEG(PB07)_L8,0.0,0.25
PEN_a(PB06a)_L8,PEG(PB07)_R1,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_R2,1.0,0.625
PEN_a(PB06a)_L8,PEG(PB07)_R3,0.0,0.875
PEN_a(PB06a)_L8,PEG(PB07)_R4,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_R5,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_R6,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_R7,0.0,0.0
PEN_a(PB06a)_L8,PEG(PB07)_R8,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_L1,0.0,0.25
PEN_a(PB06a)_L9,PEG(PB07)_L2,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_L3,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_L4,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_L5,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_L6,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_L7,0.0,0.625
PEN_a(PB06a)_L9,PEG(PB07)_L8,2.0,2.125
PEN_a(PB06a)_L9,PEG(PB07)_R1,1.0,0.625
PEN_a(PB06a)_L9,PEG(PB07)_R2,1.0,0.875
PEN_a(PB06a)_L9,PEG(PB07)_R3,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_R4,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_R5,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_R6,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_R7,0.0,0.0
PEN_a(PB06a)_L9,PEG(PB07)_R8,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_L1,0.0,1.25
PEN_a(PB06a)_R2,PEG(PB07)_L2,2.0,0.375
PEN_a(PB06a)_R2,PEG(PB07)_L3,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_L4,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_L5,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_L6,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_L7,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_L8,1.0,0.5
PEN_a(PB06a)_R2,PEG(PB07)_R1,1.0,1.5
PEN_a(PB06a)_R2,PEG(PB07)_R2,0.0,0.25
PEN_a(PB06a)_R2,PEG(PB07)_R3,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_R4,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_R5,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_R6,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_R7,0.0,0.0
PEN_a(PB06a)_R2,PEG(PB07)_R8,0.0,0.25
PEN_a(PB06a)_R3,PEG(PB07)_L1,0.0,0.375
PEN_a(PB06a)_R3,PEG(PB07)_L2,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_L3,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_L4,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_L5,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_L6,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_L7,0.0,0.5
PEN_a(PB06a)_R3,PEG(PB07)_L8,4.0,1.25
PEN_a(PB06a)_R3,PEG(PB07)_R1,0.0,0.25
PEN_a(PB06a)_R3,PEG(PB07)_R2,2.0,1.5
PEN_a(PB06a)_R3,PEG(PB07)_R3,1.0,0.25
PEN_a(PB06a)_R3,PEG(PB07)_R4,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_R5,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_R6,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_R7,0.0,0.0
PEN_a(PB06a)_R3,PEG(PB07)_R8,0.0,0.0
