instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_b(PB06b)_L6,Delta7(PB15)_L2R7_R,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L3R6_R,0.0,0.125
PEN_b(PB06b)_L6,Delta7(PB15)_L4R5_R,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L5R4_L,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L6R3_L,1.0,0.5
PEN_b(PB06b)_L6,Delta7(PB15)_L7R2_L,0.0,0.125
PEN_b(PB06b)_L6,Delta7(PB15)_L8R1R9_L,0.0,0.125
PEN_b(PB06b)_L7,Delta7(PB15)_L1L9R8_R,0.0,0.125
PEN_b(PB06b)_L7,Delta7(PB15)_L2R7_R,0.0,0.0
PEN_b(PB06b)_L7,Delta7(PB15)_L3R6_R,0.0,0.0
PEN_b(PB06b)_L7,Delta7(PB15)_L4R5_R,0.0,0.125
PEN_b(PB06b)_L7,Delta7(PB15)_L5R4_L,0.0,0.0
PEN_b(PB06b)_L7,Delta7(PB15)_L6R3_L,0.0,0.0
PEN_b(PB06b)_L7,Delta7(PB15)_L7R2_L,1.0,0.5
PEN_b(PB06b)_L7,Delta7(PB15)_L8R1R9_L,0.0,0.125
PEN_b(PB06b)_L8,Delta7(PB15)_L1L9R8_R,0.0,0.125
PEN_b(PB06b)_L8,Delta7(PB15)_L2R7_R,0.0,0.125
PEN_b(PB06b)_L8,Delta7(PB15)_L3R6_R,0.0,0.0
PEN_b(PB06b)_L8,Delta7(PB15)_L4R5_R,0.0,0.0
PEN_b(PB06b)_L8,Delta7(PB15)_L5R4_L,0.0,0.125
PEN_b(PB06b)_L8,Delta7(PB15)_L6R3_L,0.0,0.0
PEN_b(PB06b)_L8,Delta7(PB15)_L7R2_L,0.0,0.0
PEN_b(PB06b)_L8,Delta7(PB15)_L8R1R9_L,1.0,0.5
PEN_b(PB06b)_L9,Delta7(PB15)_L1L9R8_R,1.0,0.5
PEN_b(PB06b)_L9,Delta7(PB15)_L2R7_R,0.0,0.125
PEN_b(PB06b)_L9,Delta7(PB15)_L3R6_R,0.0,0.125
PEN_b(PB06b)_L9,Delta7(PB15)_L4R5_R,0.0,0.0
PEN_b(PB06b)_L9,Delta7(PB15)_L5R4_L,0.0,0.0
PEN_b(PB06b)_L9,Delta7(PB15)_L6R3_L,0.0,0.125
PEN_b(PB06b)_L9,Delta7(PB15)_L7R2_L,0.0,0.0
PEN_b(PB06b)_L9,Delta7(PB15)_L8R1R9_L,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L1L9R8_R,0.0,0.125
PEN_b(PB06b)_R2,Delta7(PB15)_L2R7_R,0.0,0.125
PEN_b(PB06b)_R2,Delta7(PB15)_L3R6_R,1.0,0.125
PEN_b(PB06b)_R2,Delta7(PB15)_L4R5_R,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L5R4_L,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L6R3_L,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L7R2_L,0.0,0.375
PEN_b(PB06b)_R2,Delta7(PB15)_L8R1R9_L,0.0,0.0
PEN_b(PB06b)_R3,Delta7(PB15)_L1L9R8_R,1.0,0.125
PEN_b(PB06b)_R3,Delta7(PB15)_L2R7_R,0.0,0.125
PEN_b(PB06b)_R3,Delta7(PB15)_L3R6_R,0.0,0.0
PEN_b(PB06b)_R3,Delta7(PB15)_L4R5_R,0.0,0.0
PEN_b(PB06b)_R3,Delta7(PB15)_L5R4_L,0.0,0.0
PEN_b(PB06b)_R3,Delta7(PB15)_L6R3_L,0.0,0.375
PEN_b(PB06b)_R3,Delta7(PB15)_L7R2_L,0.0,0.0
PEN_b(PB06b)_R3,Delta7(PB15)_L8R1R9_L,1.0,0.125
PEN_b(PB06b)_R4,Delta7(PB15)_L1L9R8_R,0.0,0.125
PEN_b(PB06b)_R4,Delta7(PB15)_L2R7_R,0.0,0.0
PEN_b(PB06b)_R4,Delta7(PB15)_L3R6_R,0.0,0.0
PEN_b(PB06b)_R4,Delta7(PB15)_L4R5_R,0.0,0.0
PEN_b(PB06b)_R4,Delta7(PB15)_L5R4_L,1.0,0.375
PEN_b(PB06b)_R4,Delta7(PB15)_L6R3_L,0.0,0.0
PEN_b(PB06b)_R4,Delta7(PB15)_L7R2_L,0.0,0.125
PEN_b(PB06b)_R4,Delta7(PB15)_L8R1R9_L,0.0,0.125
PEN_b(PB06b)_R5,Delta7(PB15)_L1L9R8_R,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L2R7_R,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L3R6_R,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L4R5_R,0.0,0.375
PEN_b(PB06b)_R5,Delta7(PB15)_L5R4_L,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L6R3_L,0.0,0.125
PEN_b(PB06b)_R5,Delta7(PB15)_L7R2_L,0.0,0.125
PEN_b(PB06b)_R5,Delta7(PB15)_L8R1R9_L,0.0,0.125
PEN_b(PB06b)_R6,Delta7(PB15)_L1L9R8_R,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L2R7_R,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L3R6_R,0.0,0.375
PEN_b(PB06b)_R6,Delta7(PB15)_L4R5_R,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L5R4_L,0.0,0.125
PEN_b(PB06b)_R6,Delta7(PB15)_L6R3_L,0.0,0.125
PEN_b(PB06b)_R6,Delta7(PB15)_L7R2_L,0.0,0.125
PEN_b(PB06b)_R6,Delta7(PB15)_L8R1R9_L,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L1L9R8_R,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L2R7_R,1.5,0.375
PEN_b(PB06b)_R7,Delta7(PB15)_L3R6_R,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L4R5_R,0.0,0.125
PEN_b(PB06b)_R7,Delta7(PB15)_L5R4_L,0.0,0.125
PEN_b(PB06b)_R7,Delta7(PB15)_L6R3_L,0.0,0.125
PEN_b(PB06b)_R7,Delta7(PB15)_L7R2_L,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L8R1R9_L,0.0,0.0
PEN_b(PB06b)_R8,Delta7(PB15)_L1L9R8_R,0.0,0.375
PEN_b(PB06b)_R8,Delta7(PB15)_L2R7_R,0.0,0.0
PEN_b(PB06b)_R8,Delta7(PB15)_L3R6_R,0.0,0.125
PEN_b(PB06b)_R8,Delta7(PB15)_L4R5_R,0.0,0.125
PEN_b(PB06b)_R8,Delta7(PB15)_L5R4_L,0.0,0.125
PEN_b(PB06b)_R8,Delta7(PB15)_L6R3_L,0.0,0.0
PEN_b(PB06b)_R8,Delta7(PB15)_L7R2_L,0.0,0.0
PEN_b(PB06b)_R8,Delta7(PB15)_L8R1R9_L,0.0,0.0
PEN_b(PB06b)_R9,Delta7(PB15)_L1L9R8_R,0.0,0.0
PEN_b(PB06b)_R9,Delta7(PB15)_L2R7_R,0.0,0.125
PEN_b(PB06b)_R9,Delta7(PB15)_L3R6_R,0.0,0.125
PEN_b(PB06b)_R9,Delta7(PB15)_L4R5_R,0.0,0.125
PEN_b(PB06b)_R9,Delta7(PB15)_L5R4_L,0.0,0.0
PEN_b(PB06b)_R9,Delta7(PB15)_L6R3_L,0.0,0.0
PEN_b(PB06b)_R9,Delta7(PB15)_L7R2_L,0.0,0.0
PEN_b(PB06b)_R9,Delta7(PB15)_L8R1R9_L,1.0,0.375
