instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_b(PB06b)_L6,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_L5,1.0,0.5
PEN_b(PB06b)_L7,PEG(PB07)_L6,7.0,3.125
PEN_b(PB06b)_L7,PEG(PB07)_L7,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_L8,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_R2,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_R3,0.0,0.125
PEN_b(PB06b)_L7,PEG(PB07)_R4,5.0,3.125
PEN_b(PB06b)_L7,PEG(PB07)_R5,0.0,0.125
PEN_b(PB06b)_L7,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_L7,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_L5,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_L6,1.0,0.5
PEN_b(PB06b)_L8,PEG(PB07)_L7,1.0,3.125
PEN_b(PB06b)_L8,PEG(PB07)_L8,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_R2,0.0,0.125
PEN_b(PB06b)_L8,PEG(PB07)_R3,6.0,3.125
PEN_b(PB06b)_L8,PEG(PB07)_R4,1.0,0.125
PEN_b(PB06b)_L8,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_L8,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_L5,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_L6,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_L7,0.0,0.5
PEN_b(PB06b)_L9,PEG(PB07)_L8,2.0,3.125
PEN_b(PB06b)_L9,PEG(PB07)_R1,0.0,0.125
PEN_b(PB06b)_L9,PEG(PB07)_R2,2.5,3.125
PEN_b(PB06b)_L9,PEG(PB07)_R3,0.0,0.125
PEN_b(PB06b)_L9,PEG(PB07)_R4,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_L9,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L1,2.0,3.0
PEN_b(PB06b)_R2,PEG(PB07)_L2,0.0,0.125
PEN_b(PB06b)_R2,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L5,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L6,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L7,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L8,0.0,0.375
PEN_b(PB06b)_R2,PEG(PB07)_R1,1.0,2.875
PEN_b(PB06b)_R2,PEG(PB07)_R2,1.0,0.125
PEN_b(PB06b)_R2,PEG(PB07)_R3,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R4,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_L1,0.0,0.125
PEN_b(PB06b)_R3,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_L5,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_L6,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_L7,0.0,0.375
PEN_b(PB06b)_R3,PEG(PB07)_L8,3.0,3.0
PEN_b(PB06b)_R3,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_R2,1.0,2.875
PEN_b(PB06b)_R3,PEG(PB07)_R3,0.0,0.125
PEN_b(PB06b)_R3,PEG(PB07)_R4,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_R3,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_L5,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_L6,1.0,0.375
PEN_b(PB06b)_R4,PEG(PB07)_L7,5.0,3.0
PEN_b(PB06b)_R4,PEG(PB07)_L8,0.0,0.125
PEN_b(PB06b)_R4,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_R2,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_R3,1.5,2.875
PEN_b(PB06b)_R4,PEG(PB07)_R4,0.0,0.125
PEN_b(PB06b)_R4,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_R4,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L5,0.0,0.375
PEN_b(PB06b)_R5,PEG(PB07)_L6,4.0,3.0
PEN_b(PB06b)_R5,PEG(PB07)_L7,1.0,0.125
PEN_b(PB06b)_R5,PEG(PB07)_L8,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R2,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R3,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R4,5.0,2.875
PEN_b(PB06b)_R5,PEG(PB07)_R5,0.0,0.125
PEN_b(PB06b)_R5,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L3,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L4,2.0,0.375
PEN_b(PB06b)_R6,PEG(PB07)_L5,2.0,3.0
PEN_b(PB06b)_R6,PEG(PB07)_L6,0.0,0.125
PEN_b(PB06b)_R6,PEG(PB07)_L7,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L8,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R2,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R3,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R4,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R5,5.0,2.875
PEN_b(PB06b)_R6,PEG(PB07)_R6,0.0,0.125
PEN_b(PB06b)_R6,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L2,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L3,0.0,0.375
PEN_b(PB06b)_R7,PEG(PB07)_L4,3.0,3.0
PEN_b(PB06b)_R7,PEG(PB07)_L5,0.0,0.125
PEN_b(PB06b)_R7,PEG(PB07)_L6,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L7,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L8,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R2,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R3,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R4,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R6,6.0,2.875
PEN_b(PB06b)_R7,PEG(PB07)_R7,0.0,0.125
PEN_b(PB06b)_R7,PEG(PB07)_R8,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_L1,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_L2,0.0,0.375
PEN_b(PB06b)_R8,PEG(PB07)_L3,2.0,3.0
PEN_b(PB06b)_R8,PEG(PB07)_L4,0.0,0.125
PEN_b(PB06b)_R8,PEG(PB07)_L5,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_L6,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_L7,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_L8,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_R1,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_R2,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_R3,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_R4,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_R8,PEG(PB07)_R7,1.0,2.875
PEN_b(PB06b)_R8,PEG(PB07)_R8,0.0,0.125
PEN_b(PB06b)_R9,PEG(PB07)_L1,0.0,0.375
PEN_b(PB06b)_R9,PEG(PB07)_L2,3.0,3.0
PEN_b(PB06b)_R9,PEG(PB07)_L3,0.0,0.125
PEN_b(PB06b)_R9,PEG(PB07)_L4,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_L5,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_L6,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_L7,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_L8,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_R1,0.0,0.125
PEN_b(PB06b)_R9,PEG(PB07)_R2,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_R3,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_R4,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_R5,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_R6,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_R7,0.0,0.0
PEN_b(PB06b)_R9,PEG(PB07)_R8,3.0,2.875
