instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_L6,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_L2,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_L3,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_L7,0.0,0.625
PEG(PB07)_L7,PEN_a(PB06a)_L8,3.0,1.75
PEG(PB07)_L7,PEN_a(PB06a)_L9,0.0,0.25
PEG(PB07)_L7,PEN_a(PB06a)_R2,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_R3,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_R4,1.0,1.875
PEG(PB07)_L7,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_L7,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_L2,0.0,0.25
PEG(PB07)_L8,PEN_a(PB06a)_L3,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_L8,0.0,0.625
PEG(PB07)_L8,PEN_a(PB06a)_L9,2.0,1.75
PEG(PB07)_L8,PEN_a(PB06a)_R2,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_R3,3.0,1.875
PEG(PB07)_L8,PEN_a(PB06a)_R4,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_L8,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L2,2.0,1.75
PEG(PB07)_L9,PEN_a(PB06a)_L3,0.0,0.25
PEG(PB07)_L9,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L8,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L9,2.0,0.625
PEG(PB07)_L9,PEN_a(PB06a)_R2,1.0,1.875
PEG(PB07)_L9,PEN_a(PB06a)_R3,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R4,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_L2,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_L3,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_L8,3.0,0.375
PEG(PB07)_R2,PEN_a(PB06a)_L9,3.0,1.625
PEG(PB07)_R2,PEN_a(PB06a)_R2,0.0,0.625
PEG(PB07)_R2,PEN_a(PB06a)_R3,2.0,1.125
PEG(PB07)_R2,PEN_a(PB06a)_R4,1.0,0.125
PEG(PB07)_R2,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_R2,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_L2,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_L3,0.0,0.0
