instance_pre,instance_post,mean_syn_cnt,cs_weight
EPG(PB08)_R3,Delta7(PB15)_L1L9R8_R,24.6,15.375
EPG(PB08)_R3,Delta7(PB15)_L2R7_R,27.333333333333332,18.75
EPG(PB08)_R3,Delta7(PB15)_L3R6_R,30.666666666666668,19.0
EPG(PB08)_R3,Delta7(PB15)_L4R5_R,15.866666666666667,11.0
EPG(PB08)_R3,Delta7(PB15)_L5R4_L,2.857142857142857,2.5
EPG(PB08)_R3,Delta7(PB15)_L6R3_L,2.4285714285714284,2.5
EPG(PB08)_R3,Delta7(PB15)_L7R2_L,1.5714285714285714,1.25
EPG(PB08)_R3,Delta7(PB15)_L8R1R9_L,8.5,6.5
EPG(PB08)_R4,Delta7(PB15)_L1L9R8_R,21.733333333333334,18.75
EPG(PB08)_R4,Delta7(PB15)_L2R7_R,21.2,19.0
EPG(PB08)_R4,Delta7(PB15)_L3R6_R,12.166666666666666,11.0
EPG(PB08)_R4,Delta7(PB15)_L4R5_R,3.272727272727273,2.5
EPG(PB08)_R4,Delta7(PB15)_L5R4_L,2.75,2.5
EPG(PB08)_R4,Delta7(PB15)_L6R3_L,1.6666666666666667,1.25
EPG(PB08)_R4,Delta7(PB15)_L7R2_L,4.555555555555555,6.5
EPG(PB08)_R4,Delta7(PB15)_L8R1R9_L,14.2,15.375
EPG(PB08)_R5,Delta7(PB15)_L1L9R8_R,20.066666666666666,19.0
EPG(PB08)_R5,Delta7(PB15)_L2R7_R,13.4,11.0
EPG(PB08)_R5,Delta7(PB15)_L3R6_R,4.5,2.5
EPG(PB08)_R5,Delta7(PB15)_L4R5_R,2.3,2.5
EPG(PB08)_R5,Delta7(PB15)_L5R4_L,1.1111111111111112,1.25
EPG(PB08)_R5,Delta7(PB15)_L6R3_L,7.266666666666667,6.5
EPG(PB08)_R5,Delta7(PB15)_L7R2_L,14.555555555555555,15.375
EPG(PB08)_R5,Delta7(PB15)_L8R1R9_L,22.4,18.75
EPG(PB08)_R6,Delta7(PB15)_L1L9R8_R,10.0,11.0
EPG(PB08)_R6,Delta7(PB15)_L2R7_R,2.6153846153846154,2.5
EPG(PB08)_R6,Delta7(PB15)_L3R6_R,1.6666666666666667,2.5
EPG(PB08)_R6,Delta7(PB15)_L4R5_R,1.5,1.25
EPG(PB08)_R6,Delta7(PB15)_L5R4_L,6.785714285714286,6.5
EPG(PB08)_R6,Delta7(PB15)_L6R3_L,12.266666666666667,15.375
EPG(PB08)_R6,Delta7(PB15)_L7R2_L,11.777777777777779,18.75
EPG(PB08)_R6,Delta7(PB15)_L8R1R9_L,20.333333333333332,19.0
EPG(PB08)_R7,Delta7(PB15)_L1L9R8_R,3.5555555555555554,2.5
EPG(PB08)_R7,Delta7(PB15)_L2R7_R,3.357142857142857,2.5
EPG(PB08)_R7,Delta7(PB15)_L3R6_R,2.1666666666666665,1.25
EPG(PB08)_R7,Delta7(PB15)_L4R5_R,5.4,6.5
EPG(PB08)_R7,Delta7(PB15)_L5R4_L,11.4,15.375
EPG(PB08)_R7,Delta7(PB15)_L6R3_L,10.933333333333334,18.75
EPG(PB08)_R7,Delta7(PB15)_L7R2_L,9.777777777777779,19.0
EPG(PB08)_R7,Delta7(PB15)_L8R1R9_L,13.266666666666667,11.0
EPG(PB08)_R8,Delta7(PB15)_L1L9R8_R,3.3157894736842106,2.5
EPG(PB08)_R8,Delta7(PB15)_L2R7_R,2.3333333333333335,1.25
EPG(PB08)_R8,Delta7(PB15)_L3R6_R,7.0625,6.5
EPG(PB08)_R8,Delta7(PB15)_L4R5_R,11.9,15.375
EPG(PB08)_R8,Delta7(PB15)_L5R4_L,14.25,18.75
EPG(PB08)_R8,Delta7(PB15)_L6R3_L,8.4,19.0
EPG(PB08)_R8,Delta7(PB15)_L7R2_L,7.666666666666667,11.0
EPG(PB08)_R8,Delta7(PB15)_L8R1R9_L,2.7777777777777777,2.5
