instance_pre,instance_post,mean_syn_cnt,cs_weight
EPG(PB08)_L7,EPG(PB08)_L2,1.0,0.625
EPG(PB08)_L7,EPG(PB08)_L3,1.625,1.125
EPG(PB08)_L7,EPG(PB08)_L4,1.0,0.5
EPG(PB08)_L7,EPG(PB08)_L5,1.2857142857142858,1.0
EPG(PB08)_L7,EPG(PB08)_L6,3.0,2.625
EPG(PB08)_L7,EPG(PB08)_L7,0.0,0.0
EPG(PB08)_L7,EPG(PB08)_L8,4.666666666666667,2.625
EPG(PB08)_L7,EPG(PB08)_R1,1.3333333333333333,1.25
EPG(PB08)_L7,EPG(PB08)_R2,17.333333333333332,15.5
EPG(PB08)_L7,EPG(PB08)_R3,10.555555555555555,15.625
EPG(PB08)_L7,EPG(PB08)_R4,1.75,0.875
EPG(PB08)_L7,EPG(PB08)_R5,0.0,0.125
EPG(PB08)_L7,EPG(PB08)_R6,0.0,0.0
EPG(PB08)_L7,EPG(PB08)_R7,0.0,0.0
EPG(PB08)_L7,EPG(PB08)_R8,0.0,0.0
EPG(PB08)_L8,EPG(PB08)_L1,2.4,2.625
EPG(PB08)_L8,EPG(PB08)_L2,1.3333333333333333,1.0
EPG(PB08)_L8,EPG(PB08)_L3,1.0,0.625
EPG(PB08)_L8,EPG(PB08)_L4,1.5,1.125
EPG(PB08)_L8,EPG(PB08)_L5,1.0,0.5
EPG(PB08)_L8,EPG(PB08)_L6,1.4,1.0
EPG(PB08)_L8,EPG(PB08)_L7,4.2727272727272725,2.625
EPG(PB08)_L8,EPG(PB08)_L8,0.0,0.0
EPG(PB08)_L8,EPG(PB08)_R1,18.5,15.5
EPG(PB08)_L8,EPG(PB08)_R2,17.5,15.625
EPG(PB08)_L8,EPG(PB08)_R3,1.4,0.875
EPG(PB08)_L8,EPG(PB08)_R4,1.0,0.125
EPG(PB08)_L8,EPG(PB08)_R5,0.0,0.0
EPG(PB08)_L8,EPG(PB08)_R6,0.0,0.0
EPG(PB08)_L8,EPG(PB08)_R7,0.0,0.0
EPG(PB08)_L8,EPG(PB08)_R8,1.2,1.25
EPG(PB08)_R1,EPG(PB08)_L1,15.571428571428571,14.875
EPG(PB08)_R1,EPG(PB08)_L2,0.0,1.125
EPG(PB08)_R1,EPG(PB08)_L3,1.0,0.25
EPG(PB08)_R1,EPG(PB08)_L4,0.0,0.0
EPG(PB08)_R1,EPG(PB08)_L5,0.0,0.0
EPG(PB08)_R1,EPG(PB08)_L6,0.0,0.0
EPG(PB08)_R1,EPG(PB08)_L7,1.5,1.75
EPG(PB08)_R1,EPG(PB08)_L8,17.75,15.25
EPG(PB08)_R1,EPG(PB08)_R1,0.0,0.0
EPG(PB08)_R1,EPG(PB08)_R2,2.4,3.375
EPG(PB08)_R1,EPG(PB08)_R3,1.0,0.5
EPG(PB08)_R1,EPG(PB08)_R4,0.0,0.0
EPG(PB08)_R1,EPG(PB08)_R5,0.0,0.0
EPG(PB08)_R1,EPG(PB08)_R6,0.0,0.0
EPG(PB08)_R1,EPG(PB08)_R7,0.0,0.25
EPG(PB08)_R1,EPG(PB08)_R8,3.2,3.5
EPG(PB08)_R2,EPG(PB08)_L1,0.0,1.125
EPG(PB08)_R2,EPG(PB08)_L2,0.0,0.25
EPG(PB08)_R2,EPG(PB08)_L3,0.0,0.0
EPG(PB08)_R2,EPG(PB08)_L4,0.0,0.0
EPG(PB08)_R2,EPG(PB08)_L5,0.0,0.0
EPG(PB08)_R2,EPG(PB08)_L6,0.0,1.75
EPG(PB08)_R2,EPG(PB08)_L7,16.0,15.25
EPG(PB08)_R2,EPG(PB08)_L8,14.625,14.875
EPG(PB08)_R2,EPG(PB08)_R1,5.5,3.5
EPG(PB08)_R2,EPG(PB08)_R2,0.0,0.0
EPG(PB08)_R2,EPG(PB08)_R3,4.0,3.375
EPG(PB08)_R2,EPG(PB08)_R4,0.0,0.5
EPG(PB08)_R2,EPG(PB08)_R5,0.0,0.0
EPG(PB08)_R2,EPG(PB08)_R6,0.0,0.0
EPG(PB08)_R2,EPG(PB08)_R7,0.0,0.0
EPG(PB08)_R2,EPG(PB08)_R8,0.0,0.25
EPG(PB08)_R3,EPG(PB08)_L1,0.0,0.25
EPG(PB08)_R3,EPG(PB08)_L2,0.0,0.0
EPG(PB08)_R3,EPG(PB08)_L3,0.0,0.0
EPG(PB08)_R3,EPG(PB08)_L4,0.0,0.0
EPG(PB08)_R3,EPG(PB08)_L5,3.0,1.75
EPG(PB08)_R3,EPG(PB08)_L6,14.11111111111111,15.25
EPG(PB08)_R3,EPG(PB08)_L7,12.333333333333334,14.875
EPG(PB08)_R3,EPG(PB08)_L8,1.8,1.125
EPG(PB08)_R3,EPG(PB08)_R1,0.0,0.25
EPG(PB08)_R3,EPG(PB08)_R2,4.0,3.5
EPG(PB08)_R3,EPG(PB08)_R3,0.0,0.0
EPG(PB08)_R3,EPG(PB08)_R4,4.375,3.375
EPG(PB08)_R3,EPG(PB08)_R5,0.0,0.5
EPG(PB08)_R3,EPG(PB08)_R6,0.0,0.0
EPG(PB08)_R3,EPG(PB08)_R7,0.0,0.0
EPG(PB08)_R3,EPG(PB08)_R8,0.0,0.0
EPG(PB08)_R4,EPG(PB08)_L1,0.0,0.0
EPG(PB08)_R4,EPG(PB08)_L2,0.0,0.0
EPG(PB08)_R4,EPG(PB08)_L3,0.0,0.0
EPG(PB08)_R4,EPG(PB08)_L4,2.0,1.75
EPG(PB08)_R4,EPG(PB08)_L5,8.777777777777779,15.25
EPG(PB08)_R4,EPG(PB08)_L6,16.333333333333332,14.875
EPG(PB08)_R4,EPG(PB08)_L7,2.0,1.125
EPG(PB08)_R4,EPG(PB08)_L8,1.0,0.25
EPG(PB08)_R4,EPG(PB08)_R1,0.0,0.0
EPG(PB08)_R4,EPG(PB08)_R2,1.0,0.25
EPG(PB08)_R4,EPG(PB08)_R3,4.428571428571429,3.5
EPG(PB08)_R4,EPG(PB08)_R4,0.0,0.0
EPG(PB08)_R4,EPG(PB08)_R5,2.5,3.375
EPG(PB08)_R4,EPG(PB08)_R6,0.0,0.5
EPG(PB08)_R4,EPG(PB08)_R7,0.0,0.0
EPG(PB08)_R4,EPG(PB08)_R8,0.0,0.0
EPG(PB08)_R5,EPG(PB08)_L1,0.0,0.0
EPG(PB08)_R5,EPG(PB08)_L2,0.0,0.0
EPG(PB08)_R5,EPG(PB08)_L3,2.3333333333333335,1.75
EPG(PB08)_R5,EPG(PB08)_L4,11.88888888888889,15.25
EPG(PB08)_R5,EPG(PB08)_L5,11.666666666666666,14.875
EPG(PB08)_R5,EPG(PB08)_L6,2.0,1.125
EPG(PB08)_R5,EPG(PB08)_L7,0.0,0.25
EPG(PB08)_R5,EPG(PB08)_L8,0.0,0.0
EPG(PB08)_R5,EPG(PB08)_R1,0.0,0.0
EPG(PB08)_R5,EPG(PB08)_R2,0.0,0.0
EPG(PB08)_R5,EPG(PB08)_R3,0.0,0.25
EPG(PB08)_R5,EPG(PB08)_R4,4.5,3.5
EPG(PB08)_R5,EPG(PB08)_R5,0.0,0.0
EPG(PB08)_R5,EPG(PB08)_R6,4.25,3.375
EPG(PB08)_R5,EPG(PB08)_R7,1.0,0.5
EPG(PB08)_R5,EPG(PB08)_R8,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_L1,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_L2,2.0,1.75
EPG(PB08)_R6,EPG(PB08)_L3,15.0,15.25
EPG(PB08)_R6,EPG(PB08)_L4,15.333333333333334,14.875
EPG(PB08)_R6,EPG(PB08)_L5,1.0,1.125
EPG(PB08)_R6,EPG(PB08)_L6,0.0,0.25
EPG(PB08)_R6,EPG(PB08)_L7,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_L8,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_R1,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_R2,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_R3,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_R4,1.0,0.25
EPG(PB08)_R6,EPG(PB08)_R5,2.125,3.5
EPG(PB08)_R6,EPG(PB08)_R6,0.0,0.0
EPG(PB08)_R6,EPG(PB08)_R7,4.5,3.375
EPG(PB08)_R6,EPG(PB08)_R8,1.0,0.5
EPG(PB08)_R7,EPG(PB08)_L1,2.0,1.75
EPG(PB08)_R7,EPG(PB08)_L2,26.666666666666668,15.25
EPG(PB08)_R7,EPG(PB08)_L3,19.77777777777778,14.875
EPG(PB08)_R7,EPG(PB08)_L4,2.0,1.125
EPG(PB08)_R7,EPG(PB08)_L5,0.0,0.25
EPG(PB08)_R7,EPG(PB08)_L6,0.0,0.0
EPG(PB08)_R7,EPG(PB08)_L7,0.0,0.0
EPG(PB08)_R7,EPG(PB08)_L8,0.0,0.0
EPG(PB08)_R7,EPG(PB08)_R1,1.0,0.5
EPG(PB08)_R7,EPG(PB08)_R2,0.0,0.0
EPG(PB08)_R7,EPG(PB08)_R3,0.0,0.0
EPG(PB08)_R7,EPG(PB08)_R4,0.0,0.0
EPG(PB08)_R7,EPG(PB08)_R5,0.0,0.25
EPG(PB08)_R7,EPG(PB08)_R6,3.6666666666666665,3.5
EPG(PB08)_R7,EPG(PB08)_R7,0.0,0.0
EPG(PB08)_R7,EPG(PB08)_R8,5.125,3.375
EPG(PB08)_R8,EPG(PB08)_L1,15.25,15.25
EPG(PB08)_R8,EPG(PB08)_L2,17.375,14.875
EPG(PB08)_R8,EPG(PB08)_L3,1.25,1.125
EPG(PB08)_R8,EPG(PB08)_L4,0.0,0.25
EPG(PB08)_R8,EPG(PB08)_L5,0.0,0.0
EPG(PB08)_R8,EPG(PB08)_L6,0.0,0.0
EPG(PB08)_R8,EPG(PB08)_L7,0.0,0.0
EPG(PB08)_R8,EPG(PB08)_L8,2.0,1.75
EPG(PB08)_R8,EPG(PB08)_R1,2.8,3.375
EPG(PB08)_R8,EPG(PB08)_R2,0.0,0.5
EPG(PB08)_R8,EPG(PB08)_R3,0.0,0.0
EPG(PB08)_R8,EPG(PB08)_R4,0.0,0.0
EPG(PB08)_R8,EPG(PB08)_R5,0.0,0.0
EPG(PB08)_R8,EPG(PB08)_R6,0.0,0.25
EPG(PB08)_R8,EPG(PB08)_R7,3.2,3.5
EPG(PB08)_R8,EPG(PB08)_R8,0.0,0.0
