instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_L6,PEN_b(PB06b)_R9,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_L2,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_L3,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_L7,1.0,1.0
PEG(PB07)_L7,PEN_b(PB06b)_L8,25.0,26.0
PEG(PB07)_L7,PEN_b(PB06b)_L9,0.0,1.25
PEG(PB07)_L7,PEN_b(PB06b)_R2,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_R3,0.0,2.125
PEG(PB07)_L7,PEN_b(PB06b)_R4,21.5,26.125
PEG(PB07)_L7,PEN_b(PB06b)_R5,0.0,0.375
PEG(PB07)_L7,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_L7,PEN_b(PB06b)_R9,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_L2,1.0,1.25
PEG(PB07)_L8,PEN_b(PB06b)_L3,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_L7,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_L8,4.0,1.0
PEG(PB07)_L8,PEN_b(PB06b)_L9,20.0,26.0
PEG(PB07)_L8,PEN_b(PB06b)_R2,2.0,2.125
PEG(PB07)_L8,PEN_b(PB06b)_R3,30.0,26.125
PEG(PB07)_L8,PEN_b(PB06b)_R4,1.5,0.375
PEG(PB07)_L8,PEN_b(PB06b)_R5,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_L8,PEN_b(PB06b)_R9,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L2,15.0,26.0
