instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_L7,EPG(PB08)_L3,1.5,1.5
PEG(PB07)_L7,EPG(PB08)_L4,0.0,0.125
PEG(PB07)_L7,EPG(PB08)_L5,1.0,1.375
PEG(PB07)_L7,EPG(PB08)_L6,2.5,0.875
PEG(PB07)_L7,EPG(PB08)_L7,2.6,2.125
PEG(PB07)_L7,EPG(PB08)_L8,0.0,0.5
PEG(PB07)_L7,EPG(PB08)_R1,0.0,0.0
PEG(PB07)_L7,EPG(PB08)_R2,0.0,1.25
PEG(PB07)_L7,EPG(PB08)_R3,1.5,2.0
PEG(PB07)_L7,EPG(PB08)_R4,0.0,0.125
PEG(PB07)_L7,EPG(PB08)_R5,0.0,0.0
PEG(PB07)_L7,EPG(PB08)_R6,0.0,0.0
PEG(PB07)_L7,EPG(PB08)_R7,0.0,0.0
PEG(PB07)_L7,EPG(PB08)_R8,0.0,0.0
PEG(PB07)_L8,EPG(PB08)_L1,1.0,0.5
PEG(PB07)_L8,EPG(PB08)_L2,2.0,1.125
PEG(PB07)_L8,EPG(PB08)_L3,0.0,0.25
PEG(PB07)_L8,EPG(PB08)_L4,2.5,1.5
PEG(PB07)_L8,EPG(PB08)_L5,1.0,0.125
PEG(PB07)_L8,EPG(PB08)_L6,1.3333333333333333,1.375
PEG(PB07)_L8,EPG(PB08)_L7,0.0,0.875
PEG(PB07)_L8,EPG(PB08)_L8,2.857142857142857,2.125
PEG(PB07)_L8,EPG(PB08)_R1,1.0,1.25
PEG(PB07)_L8,EPG(PB08)_R2,2.0,2.0
PEG(PB07)_L8,EPG(PB08)_R3,0.0,0.125
PEG(PB07)_L8,EPG(PB08)_R4,0.0,0.0
PEG(PB07)_L8,EPG(PB08)_R5,0.0,0.0
PEG(PB07)_L8,EPG(PB08)_R6,0.0,0.0
PEG(PB07)_L8,EPG(PB08)_R7,0.0,0.0
PEG(PB07)_L8,EPG(PB08)_R8,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_L1,1.5,1.75
PEG(PB07)_R1,EPG(PB08)_L2,0.0,0.375
PEG(PB07)_R1,EPG(PB08)_L3,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_L4,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_L5,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_L6,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_L7,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_L8,0.0,1.0
PEG(PB07)_R1,EPG(PB08)_R1,5.0,3.375
PEG(PB07)_R1,EPG(PB08)_R2,0.0,0.5
PEG(PB07)_R1,EPG(PB08)_R3,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_R4,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_R5,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_R6,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_R7,0.0,0.0
PEG(PB07)_R1,EPG(PB08)_R8,0.0,1.0
PEG(PB07)_R2,EPG(PB08)_L1,0.0,0.375
PEG(PB07)_R2,EPG(PB08)_L2,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_L3,0.0,0.0
