instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_a(PB06a)_L5,PEN_a(PB06a)_R7,14.0,10.75
PEN_a(PB06a)_L5,PEN_a(PB06a)_R8,2.0,2.0
PEN_a(PB06a)_L5,PEN_a(PB06a)_R9,0.0,0.125
PEN_a(PB06a)_L6,PEN_a(PB06a)_L2,16.5,16.75
PEN_a(PB06a)_L6,PEN_a(PB06a)_L3,12.0,15.0
PEN_a(PB06a)_L6,PEN_a(PB06a)_L4,10.5,16.875
PEN_a(PB06a)_L6,PEN_a(PB06a)_L5,5.0,9.75
PEN_a(PB06a)_L6,PEN_a(PB06a)_L6,0.0,0.0
PEN_a(PB06a)_L6,PEN_a(PB06a)_L7,6.0,9.5
PEN_a(PB06a)_L6,PEN_a(PB06a)_L8,20.5,19.25
PEN_a(PB06a)_L6,PEN_a(PB06a)_L9,12.0,15.625
PEN_a(PB06a)_L6,PEN_a(PB06a)_R2,0.0,0.0
PEN_a(PB06a)_L6,PEN_a(PB06a)_R3,0.0,0.0
PEN_a(PB06a)_L6,PEN_a(PB06a)_R4,0.0,0.125
PEN_a(PB06a)_L6,PEN_a(PB06a)_R5,3.5,2.25
PEN_a(PB06a)_L6,PEN_a(PB06a)_R6,7.75,10.75
PEN_a(PB06a)_L6,PEN_a(PB06a)_R7,2.0,2.0
PEN_a(PB06a)_L6,PEN_a(PB06a)_R8,0.0,0.125
PEN_a(PB06a)_L6,PEN_a(PB06a)_R9,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L2,31.0,15.625
PEN_a(PB06a)_L7,PEN_a(PB06a)_L3,19.0,16.75
PEN_a(PB06a)_L7,PEN_a(PB06a)_L4,11.5,15.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L5,15.0,16.875
PEN_a(PB06a)_L7,PEN_a(PB06a)_L6,13.333333333333334,9.75
PEN_a(PB06a)_L7,PEN_a(PB06a)_L7,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L8,13.5,9.5
PEN_a(PB06a)_L7,PEN_a(PB06a)_L9,27.0,19.25
PEN_a(PB06a)_L7,PEN_a(PB06a)_R2,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R3,0.0,0.125
PEN_a(PB06a)_L7,PEN_a(PB06a)_R4,3.5,2.25
PEN_a(PB06a)_L7,PEN_a(PB06a)_R5,9.0,10.75
PEN_a(PB06a)_L7,PEN_a(PB06a)_R6,3.0,2.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R7,0.0,0.125
PEN_a(PB06a)_L7,PEN_a(PB06a)_R8,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R9,0.0,0.0
PEN_a(PB06a)_L8,PEN_a(PB06a)_L2,27.0,19.25
PEN_a(PB06a)_L8,PEN_a(PB06a)_L3,23.0,15.625
PEN_a(PB06a)_L8,PEN_a(PB06a)_L4,11.5,16.75
PEN_a(PB06a)_L8,PEN_a(PB06a)_L5,12.0,15.0
PEN_a(PB06a)_L8,PEN_a(PB06a)_L6,21.5,16.875
PEN_a(PB06a)_L8,PEN_a(PB06a)_L7,8.0,9.75
PEN_a(PB06a)_L8,PEN_a(PB06a)_L8,0.0,0.0
PEN_a(PB06a)_L8,PEN_a(PB06a)_L9,13.0,9.5
PEN_a(PB06a)_L8,PEN_a(PB06a)_R2,0.0,0.125
PEN_a(PB06a)_L8,PEN_a(PB06a)_R3,1.0,2.25
PEN_a(PB06a)_L8,PEN_a(PB06a)_R4,11.0,10.75
PEN_a(PB06a)_L8,PEN_a(PB06a)_R5,3.0,2.0
PEN_a(PB06a)_L8,PEN_a(PB06a)_R6,0.0,0.125
PEN_a(PB06a)_L8,PEN_a(PB06a)_R7,0.0,0.0
PEN_a(PB06a)_L8,PEN_a(PB06a)_R8,0.0,0.0
PEN_a(PB06a)_L8,PEN_a(PB06a)_R9,0.0,0.0
PEN_a(PB06a)_L9,PEN_a(PB06a)_L2,16.5,9.5
PEN_a(PB06a)_L9,PEN_a(PB06a)_L3,32.0,19.25
PEN_a(PB06a)_L9,PEN_a(PB06a)_L4,16.0,15.625
PEN_a(PB06a)_L9,PEN_a(PB06a)_L5,22.0,16.75
PEN_a(PB06a)_L9,PEN_a(PB06a)_L6,17.5,15.0
PEN_a(PB06a)_L9,PEN_a(PB06a)_L7,20.0,16.875
PEN_a(PB06a)_L9,PEN_a(PB06a)_L8,15.0,9.75
PEN_a(PB06a)_L9,PEN_a(PB06a)_L9,0.0,0.0
PEN_a(PB06a)_L9,PEN_a(PB06a)_R2,5.0,2.25
PEN_a(PB06a)_L9,PEN_a(PB06a)_R3,14.0,10.75
PEN_a(PB06a)_L9,PEN_a(PB06a)_R4,1.5,2.0
PEN_a(PB06a)_L9,PEN_a(PB06a)_R5,0.0,0.125
PEN_a(PB06a)_L9,PEN_a(PB06a)_R6,0.0,0.0
PEN_a(PB06a)_L9,PEN_a(PB06a)_R7,0.0,0.0
PEN_a(PB06a)_L9,PEN_a(PB06a)_R8,0.0,0.0
PEN_a(PB06a)_L9,PEN_a(PB06a)_R9,0.0,0.125
PEN_a(PB06a)_R2,PEN_a(PB06a)_L2,16.0,10.5
PEN_a(PB06a)_R2,PEN_a(PB06a)_L3,3.0,2.25
PEN_a(PB06a)_R2,PEN_a(PB06a)_L4,0.0,0.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_L5,0.0,0.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_L6,0.0,0.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_L7,0.0,0.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_L8,0.0,0.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_L9,5.0,1.875
PEN_a(PB06a)_R2,PEN_a(PB06a)_R2,0.0,0.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_R3,6.5,8.25
PEN_a(PB06a)_R2,PEN_a(PB06a)_R4,14.0,15.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_R5,11.0,12.875
PEN_a(PB06a)_R2,PEN_a(PB06a)_R6,15.0,15.625
PEN_a(PB06a)_R2,PEN_a(PB06a)_R7,11.0,13.5
PEN_a(PB06a)_R2,PEN_a(PB06a)_R8,16.0,15.0
PEN_a(PB06a)_R2,PEN_a(PB06a)_R9,9.0,10.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_L2,3.0,2.25
PEN_a(PB06a)_R3,PEN_a(PB06a)_L3,0.0,0.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_L4,0.0,0.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_L5,0.0,0.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_L6,0.0,0.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_L7,0.0,0.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_L8,2.0,1.875
PEN_a(PB06a)_R3,PEN_a(PB06a)_L9,16.0,10.5
PEN_a(PB06a)_R3,PEN_a(PB06a)_R2,8.0,10.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_R3,0.0,0.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_R4,6.0,8.25
PEN_a(PB06a)_R3,PEN_a(PB06a)_R5,6.0,15.0
PEN_a(PB06a)_R3,PEN_a(PB06a)_R6,11.5,12.875
PEN_a(PB06a)_R3,PEN_a(PB06a)_R7,15.0,15.625
PEN_a(PB06a)_R3,PEN_a(PB06a)_R8,15.0,13.5
PEN_a(PB06a)_R3,PEN_a(PB06a)_R9,8.0,15.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L2,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L3,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L4,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L5,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L6,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L7,3.0,1.875
PEN_a(PB06a)_R4,PEN_a(PB06a)_L8,6.666666666666667,10.5
PEN_a(PB06a)_R4,PEN_a(PB06a)_L9,3.0,2.25
PEN_a(PB06a)_R4,PEN_a(PB06a)_R2,16.5,15.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_R3,8.75,10.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_R4,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_R5,7.75,8.25
PEN_a(PB06a)_R4,PEN_a(PB06a)_R6,9.8,15.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_R7,18.0,12.875
PEN_a(PB06a)_R4,PEN_a(PB06a)_R8,21.0,15.625
PEN_a(PB06a)_R4,PEN_a(PB06a)_R9,19.5,13.5
PEN_a(PB06a)_R5,PEN_a(PB06a)_L2,0.0,0.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_L3,0.0,0.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_L4,0.0,0.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_L5,0.0,0.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_L6,1.0,1.875
PEN_a(PB06a)_R5,PEN_a(PB06a)_L7,9.0,10.5
PEN_a(PB06a)_R5,PEN_a(PB06a)_L8,3.0,2.25
PEN_a(PB06a)_R5,PEN_a(PB06a)_L9,0.0,0.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_R2,10.0,13.5
PEN_a(PB06a)_R5,PEN_a(PB06a)_R3,9.0,15.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_R4,6.75,10.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_R5,0.0,0.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_R6,7.333333333333333,8.25
PEN_a(PB06a)_R5,PEN_a(PB06a)_R7,15.0,15.0
PEN_a(PB06a)_R5,PEN_a(PB06a)_R8,9.0,12.875
PEN_a(PB06a)_R5,PEN_a(PB06a)_R9,11.0,15.625
PEN_a(PB06a)_R6,PEN_a(PB06a)_L2,0.0,0.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_L3,0.0,0.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_L4,0.0,0.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_L5,1.0,1.875
PEN_a(PB06a)_R6,PEN_a(PB06a)_L6,10.0,10.5
PEN_a(PB06a)_R6,PEN_a(PB06a)_L7,2.0,2.25
PEN_a(PB06a)_R6,PEN_a(PB06a)_L8,0.0,0.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_L9,0.0,0.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_R2,12.0,15.625
PEN_a(PB06a)_R6,PEN_a(PB06a)_R3,7.0,13.5
PEN_a(PB06a)_R6,PEN_a(PB06a)_R4,12.0,15.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_R5,8.0,10.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_R6,0.0,0.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_R7,8.0,8.25
PEN_a(PB06a)_R6,PEN_a(PB06a)_R8,17.0,15.0
PEN_a(PB06a)_R6,PEN_a(PB06a)_R9,15.5,12.875
PEN_a(PB06a)_R7,PEN_a(PB06a)_L2,0.0,0.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_L3,0.0,0.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_L4,1.5,1.875
PEN_a(PB06a)_R7,PEN_a(PB06a)_L5,13.0,10.5
PEN_a(PB06a)_R7,PEN_a(PB06a)_L6,3.0,2.25
PEN_a(PB06a)_R7,PEN_a(PB06a)_L7,0.0,0.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_L8,0.0,0.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_L9,0.0,0.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_R2,8.0,12.875
PEN_a(PB06a)_R7,PEN_a(PB06a)_R3,11.0,15.625
PEN_a(PB06a)_R7,PEN_a(PB06a)_R4,14.5,13.5
PEN_a(PB06a)_R7,PEN_a(PB06a)_R5,17.0,15.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_R6,6.0,10.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_R7,0.0,0.0
PEN_a(PB06a)_R7,PEN_a(PB06a)_R8,11.0,8.25
PEN_a(PB06a)_R7,PEN_a(PB06a)_R9,28.0,15.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_L2,0.0,0.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_L3,1.0,1.875
PEN_a(PB06a)_R8,PEN_a(PB06a)_L4,5.5,10.5
PEN_a(PB06a)_R8,PEN_a(PB06a)_L5,0.0,2.25
PEN_a(PB06a)_R8,PEN_a(PB06a)_L6,0.0,0.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_L7,0.0,0.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_L8,0.0,0.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_L9,0.0,0.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_R2,18.0,15.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_R3,13.0,12.875
PEN_a(PB06a)_R8,PEN_a(PB06a)_R4,18.0,15.625
PEN_a(PB06a)_R8,PEN_a(PB06a)_R5,12.0,13.5
PEN_a(PB06a)_R8,PEN_a(PB06a)_R6,20.5,15.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_R7,19.0,10.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_R8,0.0,0.0
PEN_a(PB06a)_R8,PEN_a(PB06a)_R9,13.0,8.25
PEN_a(PB06a)_R9,PEN_a(PB06a)_L2,1.0,1.875
PEN_a(PB06a)_R9,PEN_a(PB06a)_L3,9.0,10.5
PEN_a(PB06a)_R9,PEN_a(PB06a)_L4,1.5,2.25
PEN_a(PB06a)_R9,PEN_a(PB06a)_L5,0.0,0.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_L6,0.0,0.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_L7,0.0,0.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_L8,0.0,0.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_L9,0.0,0.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_R2,8.5,8.25
PEN_a(PB06a)_R9,PEN_a(PB06a)_R3,13.0,15.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_R4,18.0,12.875
PEN_a(PB06a)_R9,PEN_a(PB06a)_R5,22.0,15.625
PEN_a(PB06a)_R9,PEN_a(PB06a)_R6,20.5,13.5
PEN_a(PB06a)_R9,PEN_a(PB06a)_R7,22.0,15.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_R8,16.5,10.0
PEN_a(PB06a)_R9,PEN_a(PB06a)_R9,0.0,0.0
