instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_b(PB06b)_L6,PEN_b(PB06b)_R2,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R3,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R4,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R5,0.0,1.5
PEN_b(PB06b)_L6,PEN_b(PB06b)_R6,6.75,11.25
PEN_b(PB06b)_L6,PEN_b(PB06b)_R7,0.0,0.375
PEN_b(PB06b)_L6,PEN_b(PB06b)_R8,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R9,0.0,0.0
PEN_b(PB06b)_L7,PEN_b(PB06b)_L2,13.0,15.375
PEN_b(PB06b)_L7,PEN_b(PB06b)_L3,33.0,27.375
PEN_b(PB06b)_L7,PEN_b(PB06b)_L4,12.0,16.25
PEN_b(PB06b)_L7,PEN_b(PB06b)_L5,23.0,27.5
PEN_b(PB06b)_L7,PEN_b(PB06b)_L6,5.333333333333333,12.375
PEN_b(PB06b)_L7,PEN_b(PB06b)_L7,0.0,0.0
PEN_b(PB06b)_L7,PEN_b(PB06b)_L8,28.0,13.0
PEN_b(PB06b)_L7,PEN_b(PB06b)_L9,26.5,29.375
PEN_b(PB06b)_L7,PEN_b(PB06b)_R2,0.0,0.0
PEN_b(PB06b)_L7,PEN_b(PB06b)_R3,0.0,0.0
PEN_b(PB06b)_L7,PEN_b(PB06b)_R4,2.0,1.5
PEN_b(PB06b)_L7,PEN_b(PB06b)_R5,15.0,11.25
PEN_b(PB06b)_L7,PEN_b(PB06b)_R6,0.0,0.375
PEN_b(PB06b)_L7,PEN_b(PB06b)_R7,0.0,0.0
PEN_b(PB06b)_L7,PEN_b(PB06b)_R8,0.0,0.0
PEN_b(PB06b)_L7,PEN_b(PB06b)_R9,0.0,0.0
PEN_b(PB06b)_L8,PEN_b(PB06b)_L2,36.0,29.375
PEN_b(PB06b)_L8,PEN_b(PB06b)_L3,28.0,15.375
PEN_b(PB06b)_L8,PEN_b(PB06b)_L4,23.0,27.375
PEN_b(PB06b)_L8,PEN_b(PB06b)_L5,23.0,16.25
PEN_b(PB06b)_L8,PEN_b(PB06b)_L6,27.0,27.5
PEN_b(PB06b)_L8,PEN_b(PB06b)_L7,26.0,12.375
PEN_b(PB06b)_L8,PEN_b(PB06b)_L8,0.0,0.0
PEN_b(PB06b)_L8,PEN_b(PB06b)_L9,18.666666666666668,13.0
PEN_b(PB06b)_L8,PEN_b(PB06b)_R2,0.0,0.0
PEN_b(PB06b)_L8,PEN_b(PB06b)_R3,4.0,1.5
PEN_b(PB06b)_L8,PEN_b(PB06b)_R4,10.5,11.25
PEN_b(PB06b)_L8,PEN_b(PB06b)_R5,0.0,0.375
PEN_b(PB06b)_L8,PEN_b(PB06b)_R6,0.0,0.0
PEN_b(PB06b)_L8,PEN_b(PB06b)_R7,0.0,0.0
PEN_b(PB06b)_L8,PEN_b(PB06b)_R8,0.0,0.0
PEN_b(PB06b)_L8,PEN_b(PB06b)_R9,0.0,0.0
PEN_b(PB06b)_L9,PEN_b(PB06b)_L2,9.0,13.0
PEN_b(PB06b)_L9,PEN_b(PB06b)_L3,22.0,29.375
PEN_b(PB06b)_L9,PEN_b(PB06b)_L4,9.5,15.375
PEN_b(PB06b)_L9,PEN_b(PB06b)_L5,22.0,27.375
PEN_b(PB06b)_L9,PEN_b(PB06b)_L6,11.5,16.25
PEN_b(PB06b)_L9,PEN_b(PB06b)_L7,28.5,27.5
PEN_b(PB06b)_L9,PEN_b(PB06b)_L8,11.666666666666666,12.375
PEN_b(PB06b)_L9,PEN_b(PB06b)_L9,0.0,0.0
PEN_b(PB06b)_L9,PEN_b(PB06b)_R2,0.0,1.5
PEN_b(PB06b)_L9,PEN_b(PB06b)_R3,11.0,11.25
PEN_b(PB06b)_L9,PEN_b(PB06b)_R4,1.0,0.375
PEN_b(PB06b)_L9,PEN_b(PB06b)_R5,0.0,0.0
PEN_b(PB06b)_L9,PEN_b(PB06b)_R6,0.0,0.0
PEN_b(PB06b)_L9,PEN_b(PB06b)_R7,0.0,0.0
PEN_b(PB06b)_L9,PEN_b(PB06b)_R8,0.0,0.0
PEN_b(PB06b)_L9,PEN_b(PB06b)_R9,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L2,10.0,8.375
PEN_b(PB06b)_R2,PEN_b(PB06b)_L3,0.0,0.125
PEN_b(PB06b)_R2,PEN_b(PB06b)_L4,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L5,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L6,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L7,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L8,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L9,0.0,1.25
PEN_b(PB06b)_R2,PEN_b(PB06b)_R2,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R3,14.0,14.25
PEN_b(PB06b)_R2,PEN_b(PB06b)_R4,17.0,20.375
PEN_b(PB06b)_R2,PEN_b(PB06b)_R5,19.0,13.875
PEN_b(PB06b)_R2,PEN_b(PB06b)_R6,11.0,19.625
PEN_b(PB06b)_R2,PEN_b(PB06b)_R7,18.0,14.875
PEN_b(PB06b)_R2,PEN_b(PB06b)_R8,27.0,19.125
PEN_b(PB06b)_R2,PEN_b(PB06b)_R9,15.5,12.75
PEN_b(PB06b)_R3,PEN_b(PB06b)_L2,0.0,0.125
PEN_b(PB06b)_R3,PEN_b(PB06b)_L3,0.0,0.0
PEN_b(PB06b)_R3,PEN_b(PB06b)_L4,0.0,0.0
PEN_b(PB06b)_R3,PEN_b(PB06b)_L5,0.0,0.0
PEN_b(PB06b)_R3,PEN_b(PB06b)_L6,0.0,0.0
PEN_b(PB06b)_R3,PEN_b(PB06b)_L7,0.0,0.0
PEN_b(PB06b)_R3,PEN_b(PB06b)_L8,0.0,1.25
PEN_b(PB06b)_R3,PEN_b(PB06b)_L9,4.5,8.375
PEN_b(PB06b)_R3,PEN_b(PB06b)_R2,9.0,12.75
PEN_b(PB06b)_R3,PEN_b(PB06b)_R3,0.0,0.0
PEN_b(PB06b)_R3,PEN_b(PB06b)_R4,11.0,14.25
PEN_b(PB06b)_R3,PEN_b(PB06b)_R5,28.0,20.375
PEN_b(PB06b)_R3,PEN_b(PB06b)_R6,3.5,13.875
PEN_b(PB06b)_R3,PEN_b(PB06b)_R7,17.0,19.625
PEN_b(PB06b)_R3,PEN_b(PB06b)_R8,22.0,14.875
PEN_b(PB06b)_R3,PEN_b(PB06b)_R9,20.0,19.125
