instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_a(PB06a)_L6,EPG(PB08)_R6,8.833333333333334,13.875
PEN_a(PB06a)_L6,EPG(PB08)_R7,0.0,1.0
PEN_a(PB06a)_L6,EPG(PB08)_R8,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_L1,0.0,0.125
PEN_a(PB06a)_L7,EPG(PB08)_L2,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_L3,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_L4,3.0,4.125
PEN_a(PB06a)_L7,EPG(PB08)_L5,30.333333333333332,39.0
PEN_a(PB06a)_L7,EPG(PB08)_L6,75.33333333333333,70.5
PEN_a(PB06a)_L7,EPG(PB08)_L7,9.666666666666666,10.125
PEN_a(PB06a)_L7,EPG(PB08)_L8,2.0,0.75
PEN_a(PB06a)_L7,EPG(PB08)_R1,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R2,5.5,3.125
PEN_a(PB06a)_L7,EPG(PB08)_R3,66.66666666666667,42.375
PEN_a(PB06a)_L7,EPG(PB08)_R4,77.0,69.125
PEN_a(PB06a)_L7,EPG(PB08)_R5,8.333333333333334,13.875
PEN_a(PB06a)_L7,EPG(PB08)_R6,0.0,1.0
PEN_a(PB06a)_L7,EPG(PB08)_R7,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R8,0.0,0.0
PEN_a(PB06a)_L8,EPG(PB08)_L1,0.0,0.75
PEN_a(PB06a)_L8,EPG(PB08)_L2,0.0,0.125
PEN_a(PB06a)_L8,EPG(PB08)_L3,0.0,0.0
PEN_a(PB06a)_L8,EPG(PB08)_L4,0.0,0.0
PEN_a(PB06a)_L8,EPG(PB08)_L5,2.0,4.125
PEN_a(PB06a)_L8,EPG(PB08)_L6,38.0,39.0
PEN_a(PB06a)_L8,EPG(PB08)_L7,77.66666666666667,70.5
PEN_a(PB06a)_L8,EPG(PB08)_L8,13.75,10.125
PEN_a(PB06a)_L8,EPG(PB08)_R1,3.0,3.125
PEN_a(PB06a)_L8,EPG(PB08)_R2,48.5,42.375
PEN_a(PB06a)_L8,EPG(PB08)_R3,79.0,69.125
PEN_a(PB06a)_L8,EPG(PB08)_R4,22.666666666666668,13.875
PEN_a(PB06a)_L8,EPG(PB08)_R5,0.0,1.0
PEN_a(PB06a)_L8,EPG(PB08)_R6,0.0,0.0
PEN_a(PB06a)_L8,EPG(PB08)_R7,0.0,0.0
PEN_a(PB06a)_L8,EPG(PB08)_R8,0.0,0.0
PEN_a(PB06a)_L9,EPG(PB08)_L1,21.0,10.125
PEN_a(PB06a)_L9,EPG(PB08)_L2,3.0,0.75
