instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_b(PB06b)_L6,EPG(PB08)_R6,1.5,2.875
PEN_b(PB06b)_L6,EPG(PB08)_R7,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_R8,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_L1,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_L2,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_L3,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_L4,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_L5,21.0,15.375
PEN_b(PB06b)_L7,EPG(PB08)_L6,75.33333333333333,56.875
PEN_b(PB06b)_L7,EPG(PB08)_L7,1.5,1.5
PEN_b(PB06b)_L7,EPG(PB08)_L8,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_R1,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_R2,0.0,0.5
PEN_b(PB06b)_L7,EPG(PB08)_R3,29.333333333333332,18.25
PEN_b(PB06b)_L7,EPG(PB08)_R4,74.33333333333333,52.125
PEN_b(PB06b)_L7,EPG(PB08)_R5,7.0,2.875
PEN_b(PB06b)_L7,EPG(PB08)_R6,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_R7,0.0,0.0
PEN_b(PB06b)_L7,EPG(PB08)_R8,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_L1,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_L2,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_L3,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_L4,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_L5,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_L6,15.666666666666666,15.375
PEN_b(PB06b)_L8,EPG(PB08)_L7,53.0,56.875
PEN_b(PB06b)_L8,EPG(PB08)_L8,3.0,1.5
PEN_b(PB06b)_L8,EPG(PB08)_R1,0.0,0.5
PEN_b(PB06b)_L8,EPG(PB08)_R2,17.5,18.25
PEN_b(PB06b)_L8,EPG(PB08)_R3,57.0,52.125
PEN_b(PB06b)_L8,EPG(PB08)_R4,4.5,2.875
PEN_b(PB06b)_L8,EPG(PB08)_R5,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_R6,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_R7,0.0,0.0
PEN_b(PB06b)_L8,EPG(PB08)_R8,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_L1,0.0,1.5
PEN_b(PB06b)_L9,EPG(PB08)_L2,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_L3,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_L4,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_L5,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_L6,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_L7,19.833333333333332,15.375
PEN_b(PB06b)_L9,EPG(PB08)_L8,40.125,56.875
PEN_b(PB06b)_L9,EPG(PB08)_R1,12.25,18.25
PEN_b(PB06b)_L9,EPG(PB08)_R2,34.5,52.125
PEN_b(PB06b)_L9,EPG(PB08)_R3,3.0,2.875
PEN_b(PB06b)_L9,EPG(PB08)_R4,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_R5,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_R6,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_R7,0.0,0.0
PEN_b(PB06b)_L9,EPG(PB08)_R8,0.0,0.5
PEN_b(PB06b)_R2,EPG(PB08)_L1,84.0,53.25
PEN_b(PB06b)_R2,EPG(PB08)_L2,1.5,1.125
PEN_b(PB06b)_R2,EPG(PB08)_L3,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L4,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L5,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L6,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L7,4.0,1.0
PEN_b(PB06b)_R2,EPG(PB08)_L8,18.25,19.5
PEN_b(PB06b)_R2,EPG(PB08)_R1,78.5,57.125
PEN_b(PB06b)_R2,EPG(PB08)_R2,1.5,2.875
PEN_b(PB06b)_R2,EPG(PB08)_R3,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R4,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R5,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R6,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R7,1.0,0.5
PEN_b(PB06b)_R2,EPG(PB08)_R8,10.75,14.875
PEN_b(PB06b)_R3,EPG(PB08)_L1,0.0,1.125
PEN_b(PB06b)_R3,EPG(PB08)_L2,0.0,0.0
PEN_b(PB06b)_R3,EPG(PB08)_L3,0.0,0.0
PEN_b(PB06b)_R3,EPG(PB08)_L4,0.0,0.0
PEN_b(PB06b)_R3,EPG(PB08)_L5,0.0,0.0
PEN_b(PB06b)_R3,EPG(PB08)_L6,0.0,1.0
PEN_b(PB06b)_R3,EPG(PB08)_L7,31.666666666666668,19.5
PEN_b(PB06b)_R3,EPG(PB08)_L8,58.5,53.25
PEN_b(PB06b)_R3,EPG(PB08)_R1,24.5,14.875
PEN_b(PB06b)_R3,EPG(PB08)_R2,73.0,57.125
PEN_b(PB06b)_R3,EPG(PB08)_R3,5.0,2.875
PEN_b(PB06b)_R3,EPG(PB08)_R4,0.0,0.0
PEN_b(PB06b)_R3,EPG(PB08)_R5,0.0,0.0
PEN_b(PB06b)_R3,EPG(PB08)_R6,0.0,0.0
PEN_b(PB06b)_R3,EPG(PB08)_R7,0.0,0.0
